OL_REF	LANG	EXPR_NO	TOKEN_POS	SOURCE_EXPRESSION	DIGIT_VALUE	ORIGIN	OL_TEXT
JER 32:1	HEB	2	2	[FINAL_COVERAGE_OVERRIDE]	18	FINAL_OVERRIDE	הַדָּבָ֞ר אֲשֶׁר־הָיָ֤ה אֶֽל־יִרְמְיָ֙הוּ֙ מֵאֵ֣ת יְהוָ֔ה *בִּשְׁנַת **בַּשָּׁנָה֙ הָעֲשִׂרִ֔ית לְצִדְקִיָּ֖הוּ מֶ֣לֶךְ יְהוּדָ֑ה הִ֧יא הַשָּׁנָ֛ה שְׁמֹנֶֽה־עֶשְׂרֵ֥ה שָׁנָ֖ה לִנְבֽוּכַדְרֶאצַּֽר׃
JER 32:9	HEB	1	1	[FINAL_COVERAGE_OVERRIDE]	17	FINAL_OVERRIDE	וָֽאֶקְנֶה֙ אֶת־הַשָּׂדֶ֔ה מֵאֵ֛ת חֲנַמְאֵ֥ל בֶּן־דֹּדִ֖י אֲשֶׁ֣ר בַּעֲנָת֑וֹת וָֽאֶשְׁקֲלָה־לּוֹ֙ אֶת־הַכֶּ֔סֶף שִׁבְעָ֥ה שְׁקָלִ֖ים וַעֲשָׂרָ֥ה הַכָּֽסֶף׃
JER 32:18	HEB	1	3	לַֽאֲלָפִ֔ים	1000	RAW_PARSER	עֹ֤שֶׂה חֶ֙סֶד֙ לַֽאֲלָפִ֔ים וּמְשַׁלֵּם֙ עֲוֺ֣ן אָב֔וֹת אֶל־חֵ֥יק בְּנֵיהֶ֖ם אַחֲרֵיהֶ֑ם הָאֵ֤ל הַגָּדוֹל֙ הַגִּבּ֔וֹר יְהוָ֥ה צְבָא֖וֹת שְׁמֽוֹ׃
JER 32:39	HEB	1	4	אֶחָד֙	1	RAW_PARSER	וְנָתַתִּ֨י לָהֶ֜ם לֵ֤ב אֶחָד֙ וְדֶ֣רֶךְ אֶחָ֔ד לְיִרְאָ֥ה אוֹתִ֖י כָּל־הַיָּמִ֑ים לְט֣וֹב לָהֶ֔ם וְלִבְנֵיהֶ֖ם אַחֲרֵיהֶֽם׃
JER 32:39	HEB	2	4	אֶחָ֔ד	1	RAW_PARSER	וְנָתַתִּ֨י לָהֶ֜ם לֵ֤ב אֶחָד֙ וְדֶ֣רֶךְ אֶחָ֔ד לְיִרְאָ֥ה אוֹתִ֖י כָּל־הַיָּמִ֑ים לְט֣וֹב לָהֶ֔ם וְלִבְנֵיהֶ֖ם אַחֲרֵיהֶֽם׃
JER 33:1	HEB	1	6	שֵׁנִ֑ית	2	RAW_PARSER	וַיְהִ֧י דְבַר־יְהוָ֛ה אֶֽל־יִרְמְיָ֖הוּ שֵׁנִ֑ית וְהוּא֙ עוֹדֶ֣נּוּ עָצ֔וּר בַּחֲצַ֥ר הַמַּטָּרָ֖ה לֵאמֹֽר׃
JER 33:24	HEB	1	8	שְׁתֵּ֣י	2	RAW_PARSER	הֲל֣וֹא רָאִ֗יתָ מָֽה־הָעָ֤ם הַזֶּה֙ דִּבְּר֣וּ לֵאמֹ֔ר שְׁתֵּ֣י הַמִּשְׁפָּח֗וֹת אֲשֶׁ֨ר בָּחַ֧ר יְהוָ֛ה בָּהֶ֖ם וַיִּמְאָסֵ֑ם וְאֶת־עַמִּי֙ יִנְאָצ֔וּן מִֽהְי֥וֹת ע֖וֹד גּ֥וֹי לִפְנֵיהֶֽם׃ ס
JER 34:5	HEB	1	6	הָרִֽאשֹׁנִ֜ים	1	RAW_PARSER	בְּשָׁל֣וֹם תָּמ֗וּת וּֽכְמִשְׂרְפ֣וֹת אֲ֠בוֹתֶיךָ הַמְּלָכִ֨ים הָרִֽאשֹׁנִ֜ים אֲשֶׁר־הָי֣וּ לְפָנֶ֗יךָ כֵּ֚ן יִשְׂרְפוּ־לָ֔ךְ וְה֥וֹי אָד֖וֹן יִסְפְּדוּ־לָ֑ךְ כִּֽי־דָבָ֥ר אֲנִֽי־דִבַּ֖רְתִּי נְאֻם־יְהוָֽה׃ ס
JER 34:14	HEB	1	2	שֶׁ֣בַע	7	RAW_PARSER	מִקֵּ֣ץ שֶׁ֣בַע שָׁנִ֡ים תְּֽשַׁלְּח֡וּ אִישׁ֩ אֶת־אָחִ֨יו הָעִבְרִ֜י אֲשֶֽׁר־יִמָּכֵ֣ר לְךָ֗ וַעֲבָֽדְךָ֙ שֵׁ֣שׁ שָׁנִ֔ים וְשִׁלַּחְתּ֥וֹ חָפְשִׁ֖י מֵֽעִמָּ֑ךְ וְלֹֽא־שָׁמְע֤וּ אֲבֽוֹתֵיכֶם֙ אֵלַ֔י וְלֹ֥א הִטּ֖וּ אֶת־אָזְנָֽם׃
JER 34:14	HEB	2	13	שֵׁ֣שׁ	6	RAW_PARSER	מִקֵּ֣ץ שֶׁ֣בַע שָׁנִ֡ים תְּֽשַׁלְּח֡וּ אִישׁ֩ אֶת־אָחִ֨יו הָעִבְרִ֜י אֲשֶֽׁר־יִמָּכֵ֣ר לְךָ֗ וַעֲבָֽדְךָ֙ שֵׁ֣שׁ שָׁנִ֔ים וְשִׁלַּחְתּ֥וֹ חָפְשִׁ֖י מֵֽעִמָּ֑ךְ וְלֹֽא־שָׁמְע֤וּ אֲבֽוֹתֵיכֶם֙ אֵלַ֔י וְלֹ֥א הִטּ֖וּ אֶת־אָזְנָֽם׃
JER 34:18	HEB	1	19	לִשְׁנַ֔יִם	2	RAW_PARSER	וְנָתַתִּ֣י אֶת־הָאֲנָשִׁ֗ים הָעֹֽבְרִים֙ אֶת־בְּרִתִ֔י אֲשֶׁ֤ר לֹֽא־הֵקִ֙ימוּ֙ אֶת־דִּבְרֵ֣י הַבְּרִ֔ית אֲשֶׁ֥ר כָּרְת֖וּ לְפָנָ֑י הָעֵ֙גֶל֙ אֲשֶׁ֣ר כָּרְת֣וּ לִשְׁנַ֔יִם וַיַּעַבְר֖וּ בֵּ֥ין בְּתָרָֽיו׃
JER 34:19	HEB	1	12	בִּתְרֵ֥י	2	COVERAGE_ADD	שָׂרֵ֨י יְהוּדָ֜ה וְשָׂרֵ֣י יְרוּשָׁלַ͏ִ֗ם הַסָּֽרִסִים֙ וְהַכֹּ֣הֲנִ֔ים וְכֹ֖ל עַ֣ם הָאָ֑רֶץ הָעֹ֣בְרִ֔ים בֵּ֖ין בִּתְרֵ֥י הָעֵֽגֶל׃
JER 35:2	HEB	1	11	אַחַ֖ת	1	RAW_PARSER	הָלוֹךְ֮ אֶל־בֵּ֣ית הָרֵכָבִים֒ וְדִבַּרְתָּ֣ אוֹתָ֔ם וַהֲבִֽאוֹתָם֙ בֵּ֣ית יְהוָ֔ה אֶל־אַחַ֖ת הַלְּשָׁכ֑וֹת וְהִשְׁקִיתָ֥ אוֹתָ֖ם יָֽיִן׃
JER 36:22	HEB	1	6	הַתְּשִׁיעִ֑י	9	RAW_PARSER	וְהַמֶּ֗לֶךְ יוֹשֵׁב֙ בֵּ֣ית הַחֹ֔רֶף בַּחֹ֖דֶשׁ הַתְּשִׁיעִ֑י וְאֶת־הָאָ֖ח לְפָנָ֥יו מְבֹעָֽרֶת׃
JER 36:23	HEB	1	4	שָׁלֹ֣שׁ	3	RAW_PARSER	וַיְהִ֣י_׀ כִּקְר֣וֹא יְהוּדִ֗י שָׁלֹ֣שׁ דְּלָתוֹת֮ וְאַרְבָּעָה֒ יִֽקְרָעֶ֙הָ֙ בְּתַ֣עַר הַסֹּפֵ֔ר וְהַשְׁלֵ֕ךְ אֶל־הָאֵ֖שׁ אֲשֶׁ֣ר אֶל־הָאָ֑ח עַד־תֹּם֙ כָּל־הַמְּגִלָּ֔ה עַל־הָאֵ֖שׁ אֲשֶׁ֥ר עַל־הָאָֽח׃
JER 36:23	HEB	2	6	וְאַרְבָּעָה֒	4	RAW_PARSER	וַיְהִ֣י_׀ כִּקְר֣וֹא יְהוּדִ֗י שָׁלֹ֣שׁ דְּלָתוֹת֮ וְאַרְבָּעָה֒ יִֽקְרָעֶ֙הָ֙ בְּתַ֣עַר הַסֹּפֵ֔ר וְהַשְׁלֵ֕ךְ אֶל־הָאֵ֖שׁ אֲשֶׁ֣ר אֶל־הָאָ֑ח עַד־תֹּם֙ כָּל־הַמְּגִלָּ֔ה עַל־הָאֵ֖שׁ אֲשֶׁ֥ר עַל־הָאָֽח׃
JER 36:28	HEB	1	11	הָרִ֣אשֹׁנִ֔ים	1	RAW_PARSER	שׁ֥וּב קַח־לְךָ֖ מְגִלָּ֣ה אַחֶ֑רֶת וּכְתֹ֣ב עָלֶ֗יהָ אֵ֤ת כָּל־הַדְּבָרִים֙ הָרִ֣אשֹׁנִ֔ים אֲשֶׁ֣ר הָי֗וּ עַל־הַמְּגִלָּה֙ הָרִ֣אשֹׁנָ֔ה אֲשֶׁ֥ר שָׂרַ֖ף יְהוֹיָקִ֥ים מֶֽלֶךְ־יְהוּדָֽה׃
JER 36:28	HEB	2	16	הָרִ֣אשֹׁנָ֔ה	1	RAW_PARSER	שׁ֥וּב קַח־לְךָ֖ מְגִלָּ֣ה אַחֶ֑רֶת וּכְתֹ֣ב עָלֶ֗יהָ אֵ֤ת כָּל־הַדְּבָרִים֙ הָרִ֣אשֹׁנִ֔ים אֲשֶׁ֣ר הָי֗וּ עַל־הַמְּגִלָּה֙ הָרִ֣אשֹׁנָ֔ה אֲשֶׁ֥ר שָׂרַ֖ף יְהוֹיָקִ֥ים מֶֽלֶךְ־יְהוּדָֽה׃
JER 38:10	HEB	1	11	שְׁלֹשִׁ֣ים	30	RAW_PARSER	וַיְצַוֶּ֣ה הַמֶּ֔לֶךְ אֵ֛ת עֶֽבֶד־מֶ֥לֶךְ הַכּוּשִׁ֖י לֵאמֹ֑ר קַ֣ח בְּיָדְךָ֤ מִזֶּה֙ שְׁלֹשִׁ֣ים אֲנָשִׁ֔ים וְֽהַעֲלִ֜יתָ אֶֽת־יִרְמְיָ֧הוּ הַנָּבִ֛יא מִן־הַבּ֖וֹר בְּטֶ֥רֶם יָמֽוּת׃
JER 38:14	HEB	1	11	הַשְּׁלִישִׁ֔י	3	RAW_PARSER	וַיִּשְׁלַ֞ח הַמֶּ֣לֶךְ צִדְקִיָּ֗הוּ וַיִּקַּ֞ח אֶֽת־יִרְמְיָ֤הוּ הַנָּבִיא֙ אֵלָ֔יו אֶל־מָבוֹא֙ הַשְּׁלִישִׁ֔י אֲשֶׁ֖ר בְּבֵ֣ית יְהוָ֑ה וַיֹּ֨אמֶר הַמֶּ֜לֶךְ אֶֽל־יִרְמְיָ֗הוּ שֹׁאֵ֨ל אֲנִ֤י אֹֽתְךָ֙ דָּבָ֔ר אַל־תְּכַחֵ֥ד מִמֶּ֖נִּי דָּבָֽר׃
JER 39:2	HEB	1	1	בְּעַשְׁתֵּֽי עֶשְׂרֵ֤ה	11	RAW_PARSER	בְּעַשְׁתֵּֽי־עֶשְׂרֵ֤ה שָׁנָה֙ לְצִדְקִיָּ֔הוּ בַּחֹ֥דֶשׁ הָרְבִיעִ֖י בְּתִשְׁעָ֣ה לַחֹ֑דֶשׁ הָבְקְעָ֖ה הָעִֽיר׃
JER 39:2	HEB	2	6	הָרְבִיעִ֖י בְּתִשְׁעָ֣ה	4	RAW_PARSER	בְּעַשְׁתֵּֽי־עֶשְׂרֵ֤ה שָׁנָה֙ לְצִדְקִיָּ֔הוּ בַּחֹ֥דֶשׁ הָרְבִיעִ֖י בְּתִשְׁעָ֣ה לַחֹ֑דֶשׁ הָבְקְעָ֖ה הָעִֽיר׃
JER 39:2	HEB	3	6	הָרְבִיעִ֖י בְּתִשְׁעָ֣ה	9	RAW_PARSER	בְּעַשְׁתֵּֽי־עֶשְׂרֵ֤ה שָׁנָה֙ לְצִדְקִיָּ֔הוּ בַּחֹ֥דֶשׁ הָרְבִיעִ֖י בְּתִשְׁעָ֣ה לַחֹ֑דֶשׁ הָבְקְעָ֖ה הָעִֽיר׃
JER 41:1	HEB	1	3	הַשְּׁבִיעִ֗י	7	RAW_PARSER	וַיְהִ֣י_׀ בַּחֹ֣דֶשׁ הַשְּׁבִיעִ֗י בָּ֣א יִשְׁמָעֵ֣אל בֶּן־נְתַנְיָ֣ה בֶן־אֱלִישָׁמָ֣ע מִזֶּ֣רַע הַ֠מְּלוּכָה וְרַבֵּ֨י הַמֶּ֜לֶךְ וַעֲשָׂרָ֨ה אֲנָשִׁ֥ים אִתּ֛וֹ אֶל־גְּדַלְיָ֥הוּ בֶן־אֲחִיקָ֖ם הַמִּצְפָּ֑תָה וַיֹּ֨אכְלוּ שָׁ֥ם לֶ֛חֶם יַחְדָּ֖ו בַּמִּצְפָּֽה׃
JER 41:1	HEB	2	14	וַעֲשָׂרָ֨ה	10	RAW_PARSER	וַיְהִ֣י_׀ בַּחֹ֣דֶשׁ הַשְּׁבִיעִ֗י בָּ֣א יִשְׁמָעֵ֣אל בֶּן־נְתַנְיָ֣ה בֶן־אֱלִישָׁמָ֣ע מִזֶּ֣רַע הַ֠מְּלוּכָה וְרַבֵּ֨י הַמֶּ֜לֶךְ וַעֲשָׂרָ֨ה אֲנָשִׁ֥ים אִתּ֛וֹ אֶל־גְּדַלְיָ֥הוּ בֶן־אֲחִיקָ֖ם הַמִּצְפָּ֑תָה וַיֹּ֨אכְלוּ שָׁ֥ם לֶ֛חֶם יַחְדָּ֖ו בַּמִּצְפָּֽה׃
JER 41:2	HEB	1	5	וַעֲשֶׂ֥רֶת	10	RAW_PARSER	וַיָּקָם֩ יִשְׁמָעֵ֨אל בֶּן־נְתַנְיָ֜ה וַעֲשֶׂ֥רֶת הָאֲנָשִׁ֣ים_׀ אֲשֶׁר־הָי֣וּ אִתּ֗וֹ וַ֠יַּכּוּ אֶת־גְּדַלְיָ֨הוּ בֶן־אֲחִיקָ֧ם בֶּן־שָׁפָ֛ן בַּחֶ֖רֶב וַיָּ֣מֶת אֹת֑וֹ אֲשֶׁר־הִפְקִ֥יד מֶֽלֶךְ־בָּבֶ֖ל בָּאָֽרֶץ׃
JER 41:4	HEB	1	3	הַשֵּׁנִ֖י	2	RAW_PARSER	וַיְהִ֛י בַּיּ֥וֹם הַשֵּׁנִ֖י לְהָמִ֣ית אֶת־גְּדַלְיָ֑הוּ וְאִ֖ישׁ לֹ֥א יָדָֽע׃
JER 41:5	HEB	1	6	שְׁמֹנִ֣ים	80	RAW_PARSER	וַיָּבֹ֣אוּ אֲ֠נָשִׁים מִשְּׁכֶ֞ם מִשִּׁל֤וֹ וּמִשֹּֽׁמְרוֹן֙ שְׁמֹנִ֣ים אִ֔ישׁ מְגֻלְּחֵ֥י זָקָ֛ן וּקְרֻעֵ֥י בְגָדִ֖ים וּמִתְגֹּֽדְדִ֑ים וּמִנְחָ֤ה וּלְבוֹנָה֙ בְּיָדָ֔ם לְהָבִ֖יא בֵּ֥ית יְהוָֽה׃
JER 41:8	HEB	1	1	וַעֲשָׂרָ֨ה	10	RAW_PARSER	וַעֲשָׂרָ֨ה אֲנָשִׁ֜ים נִמְצְאוּ־בָ֗ם וַיֹּאמְר֤וּ אֶל־יִשְׁמָעֵאל֙ אַל־תְּמִתֵ֔נוּ כִּֽי־יֶשׁ־לָ֤נוּ מַטְמֹנִים֙ בַּשָּׂדֶ֔ה חִטִּ֥ים וּשְׂעֹרִ֖ים וְשֶׁ֣מֶן וּדְבָ֑שׁ וַיֶּחְדַּ֕ל וְלֹ֥א הֱמִיתָ֖ם בְּת֥וֹךְ אֲחֵיהֶֽם׃
JER 41:15	HEB	1	5	בִּשְׁמֹנָ֣ה	8	RAW_PARSER	וְיִשְׁמָעֵ֣אל בֶּן־נְתַנְיָ֗ה נִמְלַט֙ בִּשְׁמֹנָ֣ה אֲנָשִׁ֔ים מִפְּנֵ֖י יֽוֹחָנָ֑ן וַיֵּ֖לֶךְ אֶל־בְּנֵ֥י עַמּֽוֹן׃ ס
JER 42:7	HEB	1	3	עֲשֶׂ֣רֶת	10	RAW_PARSER	וַיְהִ֕י מִקֵּ֖ץ עֲשֶׂ֣רֶת יָמִ֑ים וַיְהִ֥י דְבַר־יְהוָ֖ה אֶֽל־יִרְמְיָֽהוּ׃
JER 46:2	HEB	1	20	הָֽרְבִיעִ֔ית	4	RAW_PARSER	לְמִצְרַ֗יִם עַל־חֵ֨יל פַּרְעֹ֤ה נְכוֹ֙ מֶ֣לֶךְ מִצְרַ֔יִם אֲשֶׁר־הָיָ֥ה עַל־נְהַר־פְּרָ֖ת בְּכַרְכְּמִ֑שׁ אֲשֶׁ֣ר הִכָּ֗ה נְבֽוּכַדְרֶאצַּר֙ מֶ֣לֶךְ בָּבֶ֔ל בִּשְׁנַת֙ הָֽרְבִיעִ֔ית לִיהוֹיָקִ֥ים בֶּן־יֹאשִׁיָּ֖הוּ מֶ֥לֶךְ יְהוּדָֽה׃
JER 46:12	HEB	1	13	שְׁנֵיהֶֽם׃	2	RAW_PARSER	שָׁמְע֤וּ גוֹיִם֙ קְלוֹנֵ֔ךְ וְצִוְחָתֵ֖ךְ מָלְאָ֣ה הָאָ֑רֶץ כִּֽי־גִבּ֤וֹר בְּגִבּוֹר֙ כָּשָׁ֔לוּ יַחְדָּ֖יו נָפְל֥וּ שְׁנֵיהֶֽם׃ פ
JER 49:36	HEB	1	4	אַרְבַּ֣ע	4	RAW_PARSER	וְהֵבֵאתִ֨י אֶל־עֵילָ֜ם אַרְבַּ֣ע רוּח֗וֹת מֵֽאַרְבַּע֙ קְצ֣וֹת הַשָּׁמַ֔יִם וְזֵ֣רִתִ֔ים לְכֹ֖ל הָרֻח֣וֹת הָאֵ֑לֶּה וְלֹֽא־יִהְיֶ֣ה הַגּ֔וֹי אֲשֶׁ֛ר לֹֽא־יָב֥וֹא שָׁ֖ם נִדְּחֵ֥י *עוֹלָם **עֵילָֽם׃
JER 49:36	HEB	2	6	מֵֽאַרְבַּע֙	4	RAW_PARSER	וְהֵבֵאתִ֨י אֶל־עֵילָ֜ם אַרְבַּ֣ע רוּח֗וֹת מֵֽאַרְבַּע֙ קְצ֣וֹת הַשָּׁמַ֔יִם וְזֵ֣רִתִ֔ים לְכֹ֖ל הָרֻח֣וֹת הָאֵ֑לֶּה וְלֹֽא־יִהְיֶ֣ה הַגּ֔וֹי אֲשֶׁ֛ר לֹֽא־יָב֥וֹא שָׁ֖ם נִדְּחֵ֥י *עוֹלָם **עֵילָֽם׃
JER 50:17	HEB	1	6	הָרִאשׁ֤וֹן	1	RAW_PARSER	שֶׂ֧ה פְזוּרָ֛ה יִשְׂרָאֵ֖ל אֲרָי֣וֹת הִדִּ֑יחוּ הָרִאשׁ֤וֹן אֲכָלוֹ֙ מֶ֣לֶךְ אַשּׁ֔וּר וְזֶ֤ה הָאַחֲרוֹן֙ עִצְּמ֔וֹ נְבוּכַדְרֶאצַּ֖ר מֶ֥לֶךְ בָּבֶֽל׃ ס
JER 51:60	HEB	1	12	אֶחָ֑ד	1	RAW_PARSER	וַיִּכְתֹּ֣ב יִרְמְיָ֗הוּ אֵ֧ת כָּל־הָרָעָ֛ה אֲשֶׁר־תָּב֥וֹא אֶל־בָּבֶ֖ל אֶל־סֵ֣פֶר אֶחָ֑ד אֵ֚ת כָּל־הַדְּבָרִ֣ים הָאֵ֔לֶּה הַכְּתֻבִ֖ים אֶל־בָּבֶֽל׃
JER 52:1	HEB	1	2	עֶשְׂרִ֨ים וְאַחַ֤ת	21	RAW_PARSER	בֶּן־עֶשְׂרִ֨ים וְאַחַ֤ת שָׁנָה֙ צִדְקִיָּ֣הוּ בְמָלְכ֔וֹ וְאַחַ֤ת עֶשְׂרֵה֙ שָׁנָ֔ה מָלַ֖ךְ בִּירֽוּשָׁלָ֑͏ִם וְשֵׁ֣ם אִמּ֔וֹ *חֲמִיטַל **חֲמוּטַ֥ל בַּֽת־יִרְמְיָ֖הוּ מִלִּבְנָֽה׃
JER 52:1	HEB	2	7	וְאַחַ֤ת עֶשְׂרֵה֙	11	RAW_PARSER	בֶּן־עֶשְׂרִ֨ים וְאַחַ֤ת שָׁנָה֙ צִדְקִיָּ֣הוּ בְמָלְכ֔וֹ וְאַחַ֤ת עֶשְׂרֵה֙ שָׁנָ֔ה מָלַ֖ךְ בִּירֽוּשָׁלָ֑͏ִם וְשֵׁ֣ם אִמּ֔וֹ *חֲמִיטַל **חֲמוּטַ֥ל בַּֽת־יִרְמְיָ֖הוּ מִלִּבְנָֽה׃
JER 52:4	HEB	1	6	הָעֲשִׂירִי֮	10	RAW_PARSER	וַיְהִי֩ בַשָּׁנָ֨ה הַתְּשִׁעִ֜ית לְמָלְכ֗וֹ בַּחֹ֣דֶשׁ הָעֲשִׂירִי֮ בֶּעָשׂ֣וֹר לַחֹדֶשׁ֒ בָּ֠א נְבוּכַדְרֶאצַּ֨ר מֶֽלֶךְ־בָּבֶ֜ל ה֤וּא וְכָל־חֵילוֹ֙ עַל־יְר֣וּשָׁלַ͏ִ֔ם וַֽיַּחֲנ֖וּ עָלֶ֑יהָ וַיִּבְנ֥וּ עָלֶ֛יהָ דָּיֵ֖ק סָבִֽיב׃
JER 52:5	HEB	1	5	עַשְׁתֵּ֣י עֶשְׂרֵ֣ה	11	RAW_PARSER	וַתָּבֹ֥א הָעִ֖יר בַּמָּצ֑וֹר עַ֚ד עַשְׁתֵּ֣י עֶשְׂרֵ֣ה שָׁנָ֔ה לַמֶּ֖לֶךְ צִדְקִיָּֽהוּ׃
JER 52:6	HEB	1	2	הָֽרְבִיעִי֙ בְּתִשְׁעָ֣ה	4	RAW_PARSER	בַּחֹ֤דֶשׁ הָֽרְבִיעִי֙ בְּתִשְׁעָ֣ה לַחֹ֔דֶשׁ וַיֶּחֱזַ֥ק הָרָעָ֖ב בָּעִ֑יר וְלֹא־הָיָ֥ה לֶ֖חֶם לְעַ֥ם הָאָֽרֶץ׃
JER 52:6	HEB	2	2	הָֽרְבִיעִי֙ בְּתִשְׁעָ֣ה	9	RAW_PARSER	בַּחֹ֤דֶשׁ הָֽרְבִיעִי֙ בְּתִשְׁעָ֣ה לַחֹ֔דֶשׁ וַיֶּחֱזַ֥ק הָרָעָ֖ב בָּעִ֑יר וְלֹא־הָיָ֥ה לֶ֖חֶם לְעַ֥ם הָאָֽרֶץ׃
JER 52:12	HEB	1	1	[FINAL_COVERAGE_OVERRIDE]	10	FINAL_OVERRIDE	וּבַחֹ֤דֶשׁ הֽ͏ַחֲמִישִׁי֙ בֶּעָשׂ֣וֹר לַחֹ֔דֶשׁ הִ֗יא שְׁנַת֙ תְּשַֽׁע־עֶשְׂרֵ֣ה שָׁנָ֔ה לַמֶּ֖לֶךְ נְבוּכַדְרֶאצַּ֣ר מֶֽלֶךְ־בָּבֶ֑ל בָּ֗א נְבֽוּזַרְאֲדָן֙ רַב־טַבָּחִ֔ים עָמַ֛ד לִפְנֵ֥י מֶֽלֶךְ־בָּבֶ֖ל בִּירוּשָׁלָֽ͏ִם׃
JER 52:12	HEB	2	2	[FINAL_COVERAGE_OVERRIDE]	5	FINAL_OVERRIDE	וּבַחֹ֤דֶשׁ הֽ͏ַחֲמִישִׁי֙ בֶּעָשׂ֣וֹר לַחֹ֔דֶשׁ הִ֗יא שְׁנַת֙ תְּשַֽׁע־עֶשְׂרֵ֣ה שָׁנָ֔ה לַמֶּ֖לֶךְ נְבוּכַדְרֶאצַּ֣ר מֶֽלֶךְ־בָּבֶ֑ל בָּ֗א נְבֽוּזַרְאֲדָן֙ רַב־טַבָּחִ֔ים עָמַ֛ד לִפְנֵ֥י מֶֽלֶךְ־בָּבֶ֖ל בִּירוּשָׁלָֽ͏ִם׃
JER 52:12	HEB	3	3	[FINAL_COVERAGE_OVERRIDE]	19	FINAL_OVERRIDE	וּבַחֹ֤דֶשׁ הֽ͏ַחֲמִישִׁי֙ בֶּעָשׂ֣וֹר לַחֹ֔דֶשׁ הִ֗יא שְׁנַת֙ תְּשַֽׁע־עֶשְׂרֵ֣ה שָׁנָ֔ה לַמֶּ֖לֶךְ נְבוּכַדְרֶאצַּ֣ר מֶֽלֶךְ־בָּבֶ֑ל בָּ֗א נְבֽוּזַרְאֲדָן֙ רַב־טַבָּחִ֔ים עָמַ֛ד לִפְנֵ֥י מֶֽלֶךְ־בָּבֶ֖ל בִּירוּשָׁלָֽ͏ִם׃
JER 52:20	HEB	1	2	שְׁנַ֗יִם	2	RAW_PARSER	הָעַמּוּדִ֣ים_׀ שְׁנַ֗יִם הַיָּ֤ם אֶחָד֙ וְהַבָּקָ֞ר שְׁנֵים־עָשָׂ֤ר נְחֹ֙שֶׁת֙ אֲשֶׁר־תַּ֣חַת הַמְּכֹנ֔וֹת אֲשֶׁ֥ר עָשָׂ֛ה הַמֶּ֥לֶךְ שְׁלֹמֹ֖ה לְבֵ֣ית יְהוָ֑ה לֹא־הָיָ֣ה מִשְׁקָ֔ל לִנְחֻשְׁתָּ֖ם כָּל־הַכֵּלִ֥ים הָאֵֽלֶּה׃
JER 52:20	HEB	2	4	אֶחָד֙	1	RAW_PARSER	הָעַמּוּדִ֣ים_׀ שְׁנַ֗יִם הַיָּ֤ם אֶחָד֙ וְהַבָּקָ֞ר שְׁנֵים־עָשָׂ֤ר נְחֹ֙שֶׁת֙ אֲשֶׁר־תַּ֣חַת הַמְּכֹנ֔וֹת אֲשֶׁ֥ר עָשָׂ֛ה הַמֶּ֥לֶךְ שְׁלֹמֹ֖ה לְבֵ֣ית יְהוָ֑ה לֹא־הָיָ֣ה מִשְׁקָ֔ל לִנְחֻשְׁתָּ֖ם כָּל־הַכֵּלִ֥ים הָאֵֽלֶּה׃
JER 52:20	HEB	3	6	שְׁנֵים עָשָׂ֤ר	12	RAW_PARSER	הָעַמּוּדִ֣ים_׀ שְׁנַ֗יִם הַיָּ֤ם אֶחָד֙ וְהַבָּקָ֞ר שְׁנֵים־עָשָׂ֤ר נְחֹ֙שֶׁת֙ אֲשֶׁר־תַּ֣חַת הַמְּכֹנ֔וֹת אֲשֶׁ֥ר עָשָׂ֛ה הַמֶּ֥לֶךְ שְׁלֹמֹ֖ה לְבֵ֣ית יְהוָ֑ה לֹא־הָיָ֣ה מִשְׁקָ֔ל לִנְחֻשְׁתָּ֖ם כָּל־הַכֵּלִ֥ים הָאֵֽלֶּה׃
JER 52:21	HEB	1	2	שְׁמֹנֶ֨ה עֶשְׂרֵ֤ה	18	RAW_PARSER	וְהָעַמּוּדִ֗ים שְׁמֹנֶ֨ה עֶשְׂרֵ֤ה אַמָּה֙ *קוֹמָה **קוֹמַת֙ הָעַמֻּ֣ד הָאֶחָ֔ד וְח֛וּט שְׁתֵּים־עֶשְׂרֵ֥ה אַמָּ֖ה יְסֻבֶּ֑נּוּ וְעָבְי֛וֹ אַרְבַּ֥ע אַצְבָּע֖וֹת נָבֽוּב׃
JER 52:21	HEB	2	8	הָאֶחָ֔ד	1	RAW_PARSER	וְהָעַמּוּדִ֗ים שְׁמֹנֶ֨ה עֶשְׂרֵ֤ה אַמָּה֙ *קוֹמָה **קוֹמַת֙ הָעַמֻּ֣ד הָאֶחָ֔ד וְח֛וּט שְׁתֵּים־עֶשְׂרֵ֥ה אַמָּ֖ה יְסֻבֶּ֑נּוּ וְעָבְי֛וֹ אַרְבַּ֥ע אַצְבָּע֖וֹת נָבֽוּב׃
JER 52:21	HEB	3	10	שְׁתֵּים עֶשְׂרֵ֥ה	12	RAW_PARSER	וְהָעַמּוּדִ֗ים שְׁמֹנֶ֨ה עֶשְׂרֵ֤ה אַמָּה֙ *קוֹמָה **קוֹמַת֙ הָעַמֻּ֣ד הָאֶחָ֔ד וְח֛וּט שְׁתֵּים־עֶשְׂרֵ֥ה אַמָּ֖ה יְסֻבֶּ֑נּוּ וְעָבְי֛וֹ אַרְבַּ֥ע אַצְבָּע֖וֹת נָבֽוּב׃
